oklahoma,like
kind,calmness
sanguine,hope
rubicund,hope
teach,anticipation
drafty,disgust
saponaceous,disgust
inefficacious,disgust
peaceably,calmness
better,like
bettor,like
discouragingly,despair
cigarette,disgust
blank,like
fairly,like
scavenge,like
houseclean,like
uninfected,like
annoying,disgust
dedicate,hope
consecrated,hope
dedicated,hope
bikini,like
surprised,surprise
heartlessness,fear
inadequate,sadness
go,anticipation
run,anticipation
leave,anticipation
head,anticipation
conduct,anticipation
spark_advance,anticipation
tip,anticipation
jumper_cable,anticipation
star,anticipation
precede,anticipation
moderate,anticipation
leash,anticipation
contribute,anticipation
softheartedness,like
tenderness,like
cast,disgust
mildew,disgust
model,disgust
shape,disgust
mold,disgust
conviction,disgust
exhilaration,joy
self-disgust,disgust
pleasant,like
militia,fear
space,anticipation
quad,anticipation
outer_space,anticipation
distance,anticipation
nightmare,fear
animated,joy
alive,joy
alert,joy
active,joy
overheat,disgust
immaculately,love
condemn,disgust
sentence,disgust
replenish,like
agreeableness,joy
attentive,like
sin,fear
hell,fear
content,joy
capacity,joy
message,joy
contented,joy
contentedness,joy
subject,joy
professionalism,anticipation
repent,sadness
promote,like
upgrade,like
ascent,like
delight,like
enjoy,like
love,like
dissatisfaction,sadness
tasty,like
misogyny,disgust
confusedly,disgust
incoherent,disgust
timidity,fear
worry,anger
fumigate,disgust
reek,disgust
top-flight,surprise
reassured,calmness
favor,like
party_favor,like
privilege,like
prefer,like
amber,like
aureate,like
gold,like
disapproval,disgust
gloom,sadness
despondency,sadness
sulk,disgust
brood,disgust
organ_pipe,disgust
shriek,disgust
pipe,disgust
impenitently,joy
little,ambiguous
modest,ambiguous
small,ambiguous
humble,ambiguous
minor,ambiguous
belittled,ambiguous
craft,like
crafty,like
cunning,like
clever,like
confused,disgust
confuse,disgust
jumble,disgust
baffled,disgust
apprehension,disgust
collar,disgust
choker,disgust
amazingly,surprise
hapless,disgust
poor_people,disgust
poor,disgust
inadequate,disgust
covetous,disgust
hysterically,fear
ending,like
stopping_point,like
termination,like
conclusion,like
decision,like
beauty,like
smasher,like
downtrodden,sadness
choice,like
trophy,like
pry,like
loot,like
dignity,anticipation
cozy,anticipation
cosy,anticipation
dysphemistic,disgust
offensive,disgust
offense,disgust
unsavory,disgust
dishearten,sadness
uncreativeness,disgust
centrally,like
deplorable,anger
distress,anger
distressing,anger
straiten,anger
prevent,fear
continue,fear
retain,fear
keep,fear
observe,fear
sustain,fear
restrain,fear
support,fear
keep_open,fear
hold,fear
preserve,fear
angry,disgust
enough,anticipation
adequate,anticipation
grudge,disgust
shiver,fear
tremor,fear
shudder,fear
unpleasant,disgust
sweetness,like
sweetly,like
sweet,like
dulcet,like
angelic,like
sugared,like
dessert,like
gratifying,like
odoriferous,like
exclude,disgust
shutting,disgust
brotherly,like
bird's-eye,like
closed,disgust
unkindly,disgust
unsympathetic,disgust
sisterly,disgust
aggression,disgust
bonus,like
unsupportive,despair
amative,love
morsel,disgust
sting,disgust
pungency,disgust
bite,disgust
satisfied,joy
quenched,joy
winter,disgust
adore,love
adoring,love
keenly,like
anxious,anger
awkward,anger
restless,anger
uneasy,anger
impression,surprise
notion,surprise
quilt,joy
ease,joy
comfort,joy
consolation,joy
familiar,like
intimate,like
inner,like
cozy,like
suggest,like
confidant,like
endanger,fear
threaten,fear
unsatisfactorily,sadness
efficient,like
shy,fear
misanthropy,disgust
inflict,like
chew_the_fat,like
visit,like
travel_to,like
sojourn,like
successor,anticipation
heir,anticipation
backsliding,hope
lapse,hope
decapitation,fear
gamble,like
adventure,like
venture,like
provocative,like
expect,anticipation
have_a_bun_in_the_oven,anticipation
ask,anticipation
helpful,like
humid,disgust
agony,fear
anguish,fear
distortion,fear
torture,fear
torment,fear
warmly,like
heartily,like
arrant,like
consummate,like
imprison,disgust
hard,ambiguous
firm,ambiguous
potent,ambiguous
strong,ambiguous
solid,ambiguous
impregnable,ambiguous
alienation,disgust
clue,hope
hint,hope
exoticism,like
magnet,anticipation
mournfulness,sadness
sensitivity,disgust
care,hope
aid,hope
cliff-hanging,anticipation
faultless,love
war,fear
warpath,disgust
favorable,like
friendly,like
golden,like
cheapjack,disgust
spell,like
charm,like
champion,ambiguous
defend,ambiguous
fight,ambiguous
maintain,ambiguous
jealous,disgust
impatient,anger
improvement,disgust
enviably,disgust
sinkhole,disgust
dip,disgust
slump,disgust
cesspool,disgust
bury,disgust
achiever,like
arouse,fear
burn,fear
displace,fear
fuel,fear
fire,fear
open_fire,fear
ardor,fear
dolefulness,sadness
blue,sadness
gloomy,sadness
creaky,sadness
woebegone,sadness
smug,joy
fastening,love
attachment,love
hitler,fear
defy,disgust
refuse,disgust
reject,disgust
resist,disgust
shamefaced,disgust
choice,anticipation
timbre,anticipation
quality,anticipation
rampage,fear
raw,like
newfangled,like
new,like
sadden,sadness
crafty,disgust
exacerbate,disgust
aggravated,disgust
lavishness,like
extravagance,like
unprovocative,disgust
reasonable,anticipation
gloomily,sadness
dysphoria,sadness
amber,hope
aureate,hope
gold,hope
dangerous,anticipation
unplayful,anticipation
serious,anticipation
gladness,joy
winner,anticipation
heliotherapy,disgust
display,joy
appearance,joy
usher,joy
picture,joy
indicate,joy
testify,joy
read,joy
show,joy
prove,joy
express,joy
anticipate,anticipation
predict,anticipation
quilt,hope
ease,hope
comfort,hope
consolation,hope
big_cat,disgust
unneurotic,calmness
self-pity,sadness
net_income,like
profit,like
nuclear,fear
grant,anticipation
allow,anticipation
concede,anticipation
award,anticipation
concession,anticipation
accord,anticipation
ageless,disgust
easing,like
respite,like
stand-in,like
relief,like
guilt,sadness
appropriate,like
get,like
confusion,disgust
umbrage,disgust
musician,joy
favorably,like
ripe,anticipation
advanced,anticipation
hilarity,joy
abject,sadness
pantry,disgust
buttery,disgust
discourtesy,fear
umbrage,fear
offense,fear
crime,fear
break,fear
erupt,fear
blizzard,fear
rash,fear
dreadful,fear
gun,fear
grease-gun,fear
artillery,fear
accelerator,fear
analyze,hate
fail,hate
decompose,hate
break_down,hate
crumble,hate
contrite,sadness
iniquity,disgust
colored,disgust
night,disgust
dark,disgust
darkness,disgust
blue,disgust
benighted,disgust
satiable,joy
award,like
batch,anticipation
beguiled,like
juggle,like
cheating,disgust
reassuringly,calmness
shamefacedness,disgust
end,fear
death,fear
nefariousness,disgust
ugliness,disgust
chip,ambiguous
wrinkle,ambiguous
crispen,ambiguous
crisp,ambiguous
unappreciative,disgust
equable,calmness
ingratitude,like
pessimism,despair
performance,fear
murder,fear
execution,fear
unacceptable,disgust
satisfactorily,joy
bargain,disgust
steal,disgust
flower,like
premier,like
prime,like
jiggle,like
wiggle,like
illusion,anticipation
fantasy,anticipation
intolerable,anger
embarrassment,disgust
overplus,disgust
display,anticipation
expose,anticipation
conversant,love
familiar,love
companion,love
break_even,like
toss_off,disgust
depressed,disgust
polish,disgust
down,disgust
devour,disgust
poet,anticipation
fondly,love
landmark,ambiguous
espouse,love
embrace,love
human_immunodeficiency_virus,fear
bombastic,anticipation
large,anticipation
big,anticipation
boastfully,anticipation
loving,love
get_off,disgust
hop_out,disgust
send,disgust
mail,disgust
unhorse,disgust
trip,disgust
prediction,anticipation
anticipation,anticipation
indispose,disgust
disqualify,disgust
gladsome,joy
calmly,calmness
sedately,calmness
comfortableness,joy
hideous,fear
dislikable,disgust
ladle,sadness
load,sadness
laden,sadness
solicitude,anger
balcony,like
drollery,like
conventional,calmness
ceremonious,calmness
consider,disgust
argue,disgust
debate,disgust
pride,joy
demoralization,sadness
electricity,ambiguous
demoralized,disgust
warn,disgust
discourage,disgust
deter,disgust
discouraged,disgust
amazed,surprise
privacy,like
disgraceful,disgust
slippery,fear
crusade,fear
competitiveness,fear
fight,fear
contend,fear
dejected,sadness
passive,calmness
resentment,disgust
fail,sadness
die,sadness
refer,like
business,like
mummy,ambiguous
ma,ambiguous
impatiently,anger
fortunate,hope
fontanelle,love
soft_spot,love
weak_part,love
creativity,anticipation
unconcerned,calmness
kin,like
class,like
family,like
syndicate,like
toss_off,sadness
killing,sadness
stamp_out,sadness
promise,ambiguous
hope,ambiguous
admirably,like
despair,despair
afford,calmness
capable,calmness
receptive,calmness
overt,calmness
unfold,calmness
candid,calmness
exposed,calmness
loose,calmness
clear,calmness
assailable,calmness
outdoors,calmness
open,calmness
unique,anticipation
alone,anticipation
singular,anticipation
discriminate,like
fail,fear
bomb,fear
bomb_calorimeter,fear
bombard,fear
scantily,disgust
accurately,disgust
condemnable,sadness
bombing,fear
alliance,anticipation
confederation,anticipation
idolize,love
worship,love
bombshell,surprise
glitter,like
glow,like
radiance,like
shine,like
polish,like
reflect,like
slowly,like
comfortable,like
easily,like
esteem,love
respect,love
attentiveness,love
see,love
gaze,love
regard,love
blabbermouthed,like
leaky,like
huffily,disgust
luck,like
fortune,like
appropriate,disgust
seize,disgust
impound,disgust
grab,disgust
police,anticipation
patrol,anticipation
celebrated,like
celebrate,like
lionize,like
blind,sadness
subterfuge,sadness
outdated,disgust
languor,calmness
joyless,joy
unsatisfactory,sadness
audacity,anticipation
efficacious,anticipation
effective,anticipation
unable,disgust
ineffective,disgust
cheerlessly,sadness
ebullient,joy
amatory,love
retire,like
adjourn,like
go_to_bed,like
put_out,like
retiring,like
withdraw,like
past,like
reticent,like
protective,love
prod,ambiguous
incite,ambiguous
motivate,ambiguous
despicable,disgust
surly,disgust
ugly,disgust
atrocious,disgust
wound,sadness
injury,sadness
fishy,fear
distrust,fear
defendant,fear
suspect,fear
preen,joy
deceive,hate
dearly-won,disgust
costly,disgust
slender,like
thin,like
sparse,like
thinly,like
reduce,like
dilute,like
flimsy,like
headliner,like
star,like
asterisk,like
star_topology,like
leading,like
dispiritedly,sadness
euphoria,joy
sense,ambiguous
sensation,ambiguous
ace,ambiguous
cleanliness,like
illegal,disgust
injustice,disgust
shoehorn,disgust
redecorate,ambiguous
epidemic,fear
ambition,anticipation
extend,like
volunteer,like
propose,like
crack,like
put_up,like
illiterate,disgust
ignorant,disgust
sulk,anger
brood,anger
grizzle,anger
perfectly,like
absolutely,like
cruise,joy
signal,fear
bless,fear
polarity,fear
sign_of_the_zodiac,fear
sign,fear
augury,fear
gestural,fear
signboard,fear
military_personnel,fear
serviceman,fear
crusade,ambiguous
shake,ambiguous
agitate,ambiguous
violence,fear
cruelly,fear
rescue,like
dudgeon,disgust
cleverly,like
antsy,anger
classicist,disgust
complaisance,like
deference,like
lie,like
perch,like
stay,like
pillow,like
rested,like
uranium,disgust
discrepancy,disgust
disagreement,disgust
well,joy
comfortably,joy
infuriate,disgust
enviously,disgust
anxiousness,anger
defy,ambiguous
make_bold,ambiguous
dare,ambiguous
warmhearted,love
measly,sadness
miserable,sadness
hesitantly,fear
pessimistically,despair
bally,disgust
freelancer,anticipation
mugwump,anticipation
independent,anticipation
autonomous,anticipation
horde,disgust
accept,anticipation
accommodate,anticipation
admit,anticipation
manually,disgust
total_darkness,disgust
bootleg,disgust
blacken,disgust
publicize,disgust
unsheathed,disgust
denude,disgust
bare,disgust
plain,disgust
hero_worship,like
dream,anticipation
pipe_dream,anticipation
near,like
cheeseparing,like
approach,like
about,like
approximate,like
unbeneficed,disgust
darkness,fear
shadow,fear
tail,fear
trace,fear
apparition,fear
terribly,hate
let,anticipation
license,anticipation
permit,anticipation
queer,fear
dim-witted,anticipation
elementary,anticipation
simple,anticipation
bare,anticipation
simpleton,anticipation
childlike,anticipation
lovingness,love
affectionateness,love
enviable,disgust
protectiveness,love
elegance,love
exasperating,disgust
aggravating,disgust
princess,like
avail,hope
assistant,hope
serve,hope
help_oneself,hope
antibiotic,hope
discontent,sadness
discontented,sadness
fiercely,anticipation
ferociously,anticipation
give_birth,hope
euphoriant,joy
exalted,hope
exalt,hope
inspire,hope
laud,hope
exhilarate,hope
inadequately,disgust
fearfully,fear
boutique,joy
marry,like
wedding,like
marriage,like
bakery,like
assumed,disgust
false,disgust
delusive,disgust
faithlessly,disgust
brainsick,disgust
crazy,disgust
kindhearted,like
repentance,sadness
ample,anticipation
relax,like
slack,like
loosen,like
lull,like
quietly,like
repose,like
hushed,like
placid,like
quieten,like
tranquillity,like
silence,like
quiet,like
calm,like
kindheartedness,like
rare,ambiguous
huffy,disgust
acquittal,like
cold,calmness
devotion,love
idolatry,love
squat,disgust
insect,disgust
worm,disgust
jealously,disgust
pastry,like
youthful,like
young,like
unseasoned,like
apprehension,fear
understanding,fear
sexual_intercourse,anticipation
congress,anticipation
shrive,like
accommodating,like
suit,like
oblige,like
accommodate,like
lodge,like
honest-to-god,disgust
erstwhile,disgust
old,disgust
previous,disgust
afford,disgust
unfold,disgust
opening,disgust
first_step,disgust
hatchway,disgust
orifice,disgust
open,disgust
possibility,disgust
ungrateful,disgust
swamp,disgust
drench,disgust
imbrue,disgust
comfortable,joy
adequate,like
captivation,like
fascination,like
shout,disgust
yell,disgust
cry,disgust
addition,hope
amplification,hope
reach,hope
advance,hope
acquire,hope
gain,hope
profit,hope
derive,hope
koran,fear
ledger,fear
reserve,fear
book,fear
record,fear
script,fear
bible,fear
err,disgust
error,disgust
mistake,disgust
unfortunate,sadness
inauspicious,sadness
lineal,anticipation
steer,anticipation
calculate,anticipation
directly,anticipation
send,anticipation
aim,anticipation
target,anticipation
mastermind,anticipation
direct,anticipation
address,anticipation
pitiless,fear
unkind,fear
repose,calmness
tranquillity,calmness
incontrovertible,love
convinced,love
positivist,love
plus,love
positive,love
cocksure,love
slap,disgust
smack,disgust
suspense,fear
horror,fear
repugnance,fear
risk,anger
danger,anger
advance,anticipation
advancement,anticipation
progress,anticipation
build_up,anticipation
doleful,sadness
mournful,sadness
intoxicated,disgust
elate,disgust
intoxicate,disgust
plaintiff,calmness
insecure,anger
shine,joy
air,joy
glow,joy
beam,joy
fearful,hate
atrocious,hate
frightful,hate
alarm_clock,fear
uncommitted,sadness
available,sadness
unattached,sadness
combatant,fear
evasion,disgust
scat,disgust
escape,disgust
elude,disgust
safety_valve,disgust
attention,ambiguous
care,ambiguous
hopefulness,hope
contemn,disgust
misery,sadness
indict,sadness
fun,joy
playfulness,joy
pleased,joy
gag,fear
smother,fear
suffocate,fear
relish,disgust
big_h,disgust
carnival,like
circus,like
behave,hope
acquit,hope
disinclined,disgust
wet,disgust
moisture,disgust
cull,disgust
rule_out,disgust
disapprove,disgust
cagey,like
busyness,disgust
harkat-ul-mujahidin,disgust
hum,disgust
restlessness,anger
impatience,anger
promontory,anticipation
capitulum,anticipation
forefront,anticipation
headway,anticipation
point,anticipation
heading,anticipation
oral_sex,anticipation
principal,anticipation
question,anticipation
fountainhead,anticipation
mind,anticipation
drumhead,anticipation
hopeless,despair
calmness,calmness
decent,like
nice,like
dainty,like
despondent,sadness
lengthen,like
penitent,sadness
abhor,disgust
cleaning,like
unmalicious,like
carefreeness,joy
appropriate,fear
allow,fear
civil,like
unsympathetically,disgust
soundproof,disgust
despairingly,sadness
hesitant,fear
hilarious,joy
evasion,anticipation
miss,anticipation
scat,anticipation
escape,anticipation
elude,anticipation
get_off,anticipation
safety_valve,anticipation
smell,disgust
spirit,disgust
olfactory_property,disgust
tourism,like
lyric,like
dizzy,disgust
finale,joy
close_up,joy
close,joy
airless,joy
conclude,joy
conclusion,joy
stopping_point,joy
bribe,like
bargain,like
buy,like
good_time,fear
smash,fear
gust,fear
bang,fear
savage,fear
appreciatively,like
ideal,love
bulky,disgust
holiday,like
vacation,like
godforsaken,disgust
neutralize,disgust
lay_waste_to,disgust
barren,disgust
thriftlessness,disgust
consume,disgust
pine_away,disgust
praise,love
impenitent,joy
penitently,sadness
finale,like
close_up,like
close,like
airless,like
conclude,like
regrettable,sadness
troop,fear
parade,fear
siege,fear
extremist,disgust
central,like
cardinal,like
cramped,disgust
cramp,disgust
gratitude,like
unfinished,disgust
congratulation,like
assertive,calmness
get_the_better_of,anticipation
breathless,love
illuminate,like
kindle,ambiguous
inflame,ambiguous
discovery,hope
penitential,sadness
unloving,disgust
please,like
pleased,like
beady,like
go,like
while,like
enchantment,like
self-conscious,disgust
frightened,fear
alarm,anger
dismay,anger
alarm_clock,anger
fault,fear
fracture,fear
adolescent,disgust
amok,disgust
amuck,disgust
woe,sadness
suffering,sadness
admit,like
prevail,joy
triumph,joy
gloat,joy
tire,disgust
wear,disgust
careworn,disgust
worn,disgust
lie,fear
dwell,fear
lie_down,fear
pond,joy
original,like
malevolently,disgust
napoleon,like
nap,like
pile,like
commend,anticipation
recommend,anticipation
expansive,joy
worth,anticipation
discredited,disgust
discredit,disgust
placidly,calmness
lie,anticipation
perch,anticipation
remainder,anticipation
stay,anticipation
respite,anticipation
pillow,anticipation
rest,anticipation
healthy,like
goodly,like
guarantee,like
undertake,like
girl,disgust
mooring,disgust
position,disgust
moor,disgust
berth,disgust
strongly,like
powerfully,like
horrified,fear
ache,sadness
hurt,sadness
safety,calmness
guard,calmness
condom,calmness
base_hit,calmness
acute,anticipation
acute_accent,anticipation
acuate,anticipation
dribble,ambiguous
fell,ambiguous
devolve,ambiguous
spend,ambiguous
sink,ambiguous
drop_curtain,ambiguous
dismiss,ambiguous
dangle,ambiguous
flatten,ambiguous
shed,ambiguous
drop,ambiguous
cliff,ambiguous
neglect,ambiguous
democratic,like
popular,like
cast-off,disgust
quick,like
ardent,like
strong,like
warm,like
affectionate,like
running,like
functional,like
unhesitatingly,calmness
complex,disgust
building_complex,disgust
parlous,disgust
long-winded,disgust
faint,anger
diffident,anger
timid,anger
benefice,love
beneficed,love
biography,hope
punch-drunk,disgust
commitment,love
loyalty,love
expectation,anticipation
arithmetic_mean,anticipation
repugnance,disgust
incompatibility,disgust
complacency,joy
plaintively,sadness
protect,calmness
protected,calmness
stale,disgust
hemipterous_insect,fear
guilty,fear
difficulty,disgust
continue,like
retain,like
cover,like
proceed,like
nearby,like
encourage,hope
promote,hope
placidity,calmness
fortunately,joy
excessively,anticipation
frustration,disgust
passing,sadness
exit,sadness
forlornly,sadness
undedicated,despair
aftermath,disgust
wake_island,disgust
wake,disgust
wake_up,disgust
inflame,disgust
awaken,disgust
gall,disgust
bile,disgust
crust,disgust
chafe,disgust
saddle_sore,disgust
unreasonable,disgust
excessive,disgust
securely,anticipation
advertise,joy
promote,joy
outdo,like
best,like
gratification,joy
prince,like
encouraging,hope
abuse,disgust
exclaim,disgust
all_in,disgust
pulsate,disgust
rhythm,disgust
outwit,disgust
meter,disgust
beatnik,disgust
pulse,disgust
drum,disgust
beat,disgust
tick,disgust
creep,fear
crawl,fear
sneak,fear
creeps,fear
reshape,disgust
liveliness,hope
animation,hope
life_sentence,hope
life,hope
oppressive,sadness
furiously,disgust
military_unit,ambiguous
cool,disgust
aplomb,disgust
spectator,anticipation
witness,anticipation
eager,joy
tidal_bore,joy
superior,like
ranking,like
lake_superior,like
victor,like
superscript,like
irascibility,disgust
engage,anticipation
prosecute,anticipation
betroth,anticipation
engaging,anticipation
hire,anticipation
lease,anticipation
absorb,anticipation
glare,fear
blaze_away,fear
blaze,fear
stewing,anger
stew,anger
boiling,anger
mystery,surprise
wary,anticipation
leery,anticipation
negociate,anticipation
negotiate,anticipation
pull_off,anticipation
sourness,disgust
off,disgust
sour,disgust
plaintiveness,sadness
detail,like
detailed,like
animosity,disgust
festival,joy
grouch,disgust
murmur,disgust
rumble,disgust
grumble,disgust
malodor,disgust
hysteria,fear
admire,like
grievously,sadness
discard,like
qualify,like
smile,like
affect,fear
come_to,fear
assume,fear
fall,fear
mint,fear
rap,fear
hit,fear
strike,fear
fall_upon,fear
strickle,fear
discomfiture,anger
music,like
uncover,anticipation
misanthropic,disgust
cynical,disgust
sunlight,like
injure,disgust
hurt,disgust
take_office,like
heavyheartedness,sadness
worry,anticipation
care,anticipation
caution,anticipation
wish,anticipation
concern,anticipation
manage,anticipation
unhappily,sadness
all_in,fear
pulsate,fear
rhythm,fear
outwit,fear
exhaust,fear
meter,fear
perplex,fear
beatnik,fear
pulse,fear
drum,fear
beat,fear
tick,fear
bad_temper,disgust
regard,like
violator,disgust
convinced,calmness
convert,calmness
challenge,fear
baneful,fear
madly,fear
deadly,fear
edginess,anger
wrathfully,disgust
intimidate,fear
enthusiasm,joy
rebuff,disgust
hand_brake,fear
emergency,fear
succeed,like
bland,disgust
vapid,disgust
gratefulness,like
relish,fear
slap,fear
big_h,fear
smack,fear
phenomenal,love
procure,anticipation
secure,anticipation
batten,anticipation
guarantee,anticipation
plug,anticipation
impregnable,anticipation
dependable,anticipation
feverishly,ambiguous
scruple,anger
asexual,hate
bright,hope
aspirant,hope
hopeful,hope
astute,disgust
acuate,disgust
abrupt,disgust
sharp,disgust
acute,disgust
shrill,disgust
crisp,disgust
sharply,disgust
benevolence,love
tease,disgust
wiretap,disgust
hemipterous_insect,disgust
microbe,disgust
bug,disgust
neurotic,anger
enroll,joy
insert,joy
record,joy
accede,joy
embark,joy
enter,joy
figure,joy
atrocious,anger
gap,disgust
crack_up,disgust
break_through,disgust
wisecrack,disgust
shot,disgust
crevice,disgust
snap,disgust
ace,disgust
identify,anticipation
spot,anticipation
distinguish,anticipation
signalize,anticipation
cheerfully,joy
baneful,sadness
madly,sadness
deadly,sadness
stormy,anger
bore,sadness
blase,sadness
bored,sadness
irritate,hate
annoy,hate
stupefying,surprise
throb,disgust
shudder,disgust
immediate,like
promptly,like
agile,like
smuggling,disgust
smuggle,disgust
parentage,calmness
birth,calmness
parturition,calmness
give_birth,calmness
sabotage,disgust
sympathetically,like
blasphemous,hate
bluing,hate
blue,hate
gloomy,hate
blue_sky,hate
amobarbital_sodium,hate
aristocratic,hate
scent,disgust
wind,disgust
wreathe,disgust
hoist,disgust
optimism,hope
clang,fear
barge_in,fear
doss,fear
crash,fear
lineal,like
steer,like
conduct,like
calculate,like
directly,like
lead,like
send,like
target,like
mastermind,like
direct,like
address,like
concert,like
gorgeous,joy
ungratefully,disgust
commute,disgust
permute,disgust
change,disgust
fleshiness,disgust
censure,disgust
reprimand,disgust
excommunication,disgust
president_of_the_united_states,anticipation
accuracy,anticipation
animate,like
refurbish,like
renovate,like
curious,surprise
clandestine,ambiguous
privy,ambiguous
mysterious,ambiguous
hidden,ambiguous
confidential,ambiguous
secret,ambiguous
mystery,ambiguous
unavowed,ambiguous
unpopular,disgust
tarnish,disgust
stain,disgust
stained,disgust
hopefully,hope
intimidated,fear
foreplay,love
arousal,love
celebration,joy
indirect,disgust
collateral,disgust
greens,disgust
k,disgust
green,disgust
fleeceable,disgust
park,disgust
bury,sadness
immerse,sadness
forget,sadness
bucked_up,hope
tip_off,anticipation
topple,anticipation
lean,anticipation
tiptoe,anticipation
gratuity,anticipation
tap,anticipation
businesslike,anticipation
earnest,anticipation
choleric,disgust
restful,like
dapper,like
snappy,like
alert,like
snappish,like
pallidly,disgust
dimly,disgust
booming,anticipation
smash,anticipation
thunder,anticipation
boom,anticipation
ease,calmness
easiness,calmness
stupefaction,surprise
grogginess,surprise
tired,disgust
run_down,disgust
bore,disgust
joyous,joy
cruddy,disgust
filthy,disgust
surprisingly,surprise
beneficent,love
nauseated,disgust
diversify,anticipation
available,like
skilled,like
cheer,anger
urge,anger
recommend,anger
unfree,disgust
handily,like
narrow-minded,disgust
specialize,disgust
constrict,disgust
minute,disgust
narrow,disgust
pin_down,disgust
inappropriately,disgust
happily,joy
rearward,disgust
invert,disgust
reversion,disgust
inverse,disgust
turn_back,disgust
change_by_reversal,disgust
overrule,disgust
revoke,disgust
advantage,like
wonder,surprise
curiosity,surprise
lovely,love
legal,like
adequate,calmness
tolerable,calmness
kindly,like
collectible,disgust
cryptic,ambiguous
luck,hope
fortune,hope
captivated,like
charm,love
capture,love
charming,love
outstanding,anticipation
great,anticipation
falsehood,disgust
falsification,disgust
shamefacedly,disgust
atrocious,sadness
grievous,sadness
grave,sadness
realistic,like
naturalistic,like
corrupt,sadness
demoralizing,sadness
demoralize,sadness
attack,fear
assail,fear
approach,fear
avarice,disgust
covetousness,disgust
sensational,like
arresting,like
voltaic_pile,like
atomic_pile,like
throng,like
down,like
batch,like
stack,like
artificial,disgust
bizarre,surprise
huffiness,disgust
quarrel,disgust
challenge,disgust
dispute,disgust
collision,sadness
likely,anticipation
probably,anticipation
probable,anticipation
tidal_bore,disgust
behave,disgust
bear,disgust
have_a_bun_in_the_oven,disgust
hold,disgust
give_birth,disgust
leave_office,disgust
available,anticipation
dangerous,anger
mangle,fear
low-cost,like
worth,like
deserving,like
athirst,joy
discouragement,fear
depress,fear
blasphemous,sadness
bluing,sadness
blue_sky,sadness
amobarbital_sodium,sadness
aristocratic,sadness
cancer,fear
private,like
secret,like
individual,like
kind,anticipation
smart,like
ache,like
shopping,like
expectantly,ambiguous
devote,love
give,love
devoted,love
mournfully,sadness
begin,like
get_down,like
difficult,anger
unmanageable,anger
jamming,disgust
jam,disgust
throng,disgust
crush,disgust
heartburning,disgust
civilize,like
civilized,like
illness,disgust
compete,fear
cope,fear
argue,fear
contest,fear
undesirable,fear
low,sadness
depressive_disorder,sadness
depression,sadness
natural_depression,sadness
flightiness,surprise
united_states_army,ambiguous
ladder,anticipation
race,anticipation
political_campaign,anticipation
operate,anticipation
discharge,anticipation
campaign,anticipation
footrace,anticipation
move,anticipation
test,anticipation
rivulet,anticipation
hunt,anticipation
ply,anticipation
prevail,anticipation
tend,anticipation
carry,anticipation
guide,anticipation
play,anticipation
streak,anticipation
melt,anticipation
manufacture,hope
reconstruct,hope
construct,hope
concept,hope
incompatibly,disgust
pessimistic,despair
detestably,disgust
unfortunately,sadness
plagiarist,fear
commandeer,fear
pirate,fear
infuriation,disgust
sulkiness,disgust
affected_role,calmness
patient,calmness
nonalignment,disgust
absurd,disgust
surprising,surprise
unhealthy,disgust
insalubrious,disgust
difficult,disgust
hard,disgust
heavily,disgust
intemperate,disgust
unvoiced,disgust
arduous,disgust
inhospitable,disgust
vivification,hope
offish,disgust
world-weariness,sadness
injured,sadness
injure,sadness
grudging,disgust
expensive,disgust
adieu,sadness
humiliate,disgust
chagrin,disgust
union,like
brotherhood,like
refreshment,anticipation
downheartedness,sadness
evacuate,ambiguous
dispossess,sadness
dispossessed,sadness
confidence,calmness
assurance,calmness
absolutely,anticipation
thoroughly,love
full,love
commodity,love
good,love
beneficial,love
well,love
estimable,love
dear,love
dependable,love
adept,love
effective,love
drilling,disgust
leadership,like
run,like
leave,like
head,like
ahead,like
precede,like
moderate,like
contribute,like
castle,like
palace,like
superintendent,joy
overseer,joy
guffaw,joy
belly_laugh,joy
hand-held,disgust
improvised,disgust
improvise,disgust
degage,disgust
detach,disgust
detached,disgust
safe,calmness
child,love
painfully,anger
patiently,calmness
disappointment,disgust
hardhearted,fear
fabulous,like
cash,like
cabalistic,surprise
cryptic,surprise
unemotional,disgust
restrained,disgust
unenthusiastic,sadness
nausea,disgust
bullet,fear
bullet_train,fear
fastball,fear
unassertively,fear
civilian,like
neglected,disgust
ignored,disgust
commotion,ambiguous
tumult,ambiguous
cynicism,sadness
hideously,fear
forlorn,sadness
untrained,disgust
disappointing,disgust
disappoint,disgust
quixotic,love
fatalist,disgust
laugh,joy
inflame,anger
heating_system,anger
hotness,anger
heat,anger
estrus,anger
harmonize,anticipation
agreement,anticipation
teacher,anticipation
fearlessly,calmness
cope,like
wangle,like
do,like
wield,like
oversee,like
manage,like
pull_off,like
realization,like
recognition,like
frustration,sadness
defeat,sadness
buck_fever,ambiguous
steep,disgust
exorbitant,disgust
crusade,anger
shake,anger
stir,anger
agitate,anger
provoke,ambiguous
induce,ambiguous
unfriendliness,disgust
pain,disgust
deck,disgust
dump,disgust
plunge,disgust
shit,disgust
defensive,calmness
promise,anticipation
pedestrian,disgust
comforting,joy
unserviceable,disgust
cooling_system,disgust
sane,like
reasonable,like
cycle,like
rhythm_method_of_birth_control,like
rhythm,like
exult,joy
blithe,joy
tax,disgust
empathic,like
